isogroup14854	Q9NZU7	GO:0005938; GO:0030054; GO:0005856; GO:0005615; GO:0000139; GO:0048471; GO:0005886; GO:0014069; GO:0045211; GO:0005509; GO:0048306; GO:0004857; GO:0008139; GO:0042308; GO:0050896; GO:0007601
isogroup21406	Q9P0K7	GO:0005938; GO:0030054; GO:0005856; GO:0005829; GO:0001650; GO:0005634; GO:0030154; GO:0007283
isogroup37628	Q9P0K7	GO:0005938; GO:0030054; GO:0005856; GO:0005829; GO:0001650; GO:0005634; GO:0030154; GO:0007283
isogroup40683	Q9P0K7	GO:0005938; GO:0030054; GO:0005856; GO:0005829; GO:0001650; GO:0005634; GO:0030154; GO:0007283
isogroup65913	Q9P0K7	GO:0005938; GO:0030054; GO:0005856; GO:0005829; GO:0001650; GO:0005634; GO:0030154; GO:0007283
isogroup15038	Q9P0L2	GO:0005737; GO:0005856; GO:0030425; GO:0015630; GO:0005886; GO:0005524; GO:0000287; GO:0070300; GO:0005546; GO:0001786; GO:0004674; GO:0048156; GO:0050321; GO:0007010; GO:0051654; GO:0035556; GO:0000226; GO:0001764; GO:0018105; GO:0006468; GO:0050773; GO:0010975; GO:0016055
isogroup33484	Q9P0L2	GO:0005737; GO:0005856; GO:0030425; GO:0015630; GO:0005886; GO:0005524; GO:0000287; GO:0070300; GO:0005546; GO:0001786; GO:0004674; GO:0048156; GO:0050321; GO:0007010; GO:0051654; GO:0035556; GO:0000226; GO:0001764; GO:0018105; GO:0006468; GO:0050773; GO:0010975; GO:0016055
isogroup42016	Q9P0L9	GO:0034704; GO:0009986; GO:0060170; GO:0031410; GO:0005783; GO:0016021; GO:0005887; GO:0043231; GO:0016020; GO:0097730; GO:0005886; GO:0043235; GO:0051393; GO:0005227; GO:0005262; GO:0005509; GO:0015269; GO:0005261; GO:0008092; GO:0042802; GO:0051371; GO:0005272; GO:0033040; GO:0006812; GO:0071468; GO:0001581; GO:0050912; GO:0050982; GO:0098662; GO:0071805; GO:0051289; GO:0009415; GO:0050915; GO:0007224; GO:0035725
isogroup42956	Q9P0L9	GO:0034704; GO:0009986; GO:0060170; GO:0031410; GO:0005783; GO:0016021; GO:0005887; GO:0043231; GO:0016020; GO:0097730; GO:0005886; GO:0043235; GO:0051393; GO:0005227; GO:0005262; GO:0005509; GO:0015269; GO:0005261; GO:0008092; GO:0042802; GO:0051371; GO:0005272; GO:0033040; GO:0006812; GO:0071468; GO:0001581; GO:0050912; GO:0050982; GO:0098662; GO:0071805; GO:0051289; GO:0009415; GO:0050915; GO:0007224; GO:0035725
isogroup7190	Q9P0L9	GO:0034704; GO:0009986; GO:0060170; GO:0031410; GO:0005783; GO:0016021; GO:0005887; GO:0043231; GO:0016020; GO:0097730; GO:0005886; GO:0043235; GO:0051393; GO:0005227; GO:0005262; GO:0005509; GO:0015269; GO:0005261; GO:0008092; GO:0042802; GO:0051371; GO:0005272; GO:0033040; GO:0006812; GO:0071468; GO:0001581; GO:0050912; GO:0050982; GO:0098662; GO:0071805; GO:0051289; GO:0009415; GO:0050915; GO:0007224; GO:0035725
isogroup9068	Q9P0L9	GO:0034704; GO:0009986; GO:0060170; GO:0031410; GO:0005783; GO:0016021; GO:0005887; GO:0043231; GO:0016020; GO:0097730; GO:0005886; GO:0043235; GO:0051393; GO:0005227; GO:0005262; GO:0005509; GO:0015269; GO:0005261; GO:0008092; GO:0042802; GO:0051371; GO:0005272; GO:0033040; GO:0006812; GO:0071468; GO:0001581; GO:0050912; GO:0050982; GO:0098662; GO:0071805; GO:0051289; GO:0009415; GO:0050915; GO:0007224; GO:0035725
isogroup26756	Q9P0N5	GO:0035869; GO:0005929; GO:0005856; GO:0005829; GO:0016021; GO:0036038; GO:0097711; GO:0060271; GO:1905515
isogroup58130	Q9P0N5	GO:0035869; GO:0005929; GO:0005856; GO:0005829; GO:0016021; GO:0036038; GO:0097711; GO:0060271; GO:1905515
isogroup11171	Q9P0X4	GO:0005886; GO:0005891; GO:0008332; GO:0005245; GO:0070509; GO:0030317; GO:0086010; GO:0019228; GO:0045956; GO:0034765; GO:0007165; GO:0030431
isogroup20076	Q9P0X4	GO:0005886; GO:0005891; GO:0008332; GO:0005245; GO:0070509; GO:0030317; GO:0086010; GO:0019228; GO:0045956; GO:0034765; GO:0007165; GO:0030431
isogroup22970	Q9P0X4	GO:0005886; GO:0005891; GO:0008332; GO:0005245; GO:0070509; GO:0030317; GO:0086010; GO:0019228; GO:0045956; GO:0034765; GO:0007165; GO:0030431
isogroup27469	Q9P0X4	GO:0005886; GO:0005891; GO:0008332; GO:0005245; GO:0070509; GO:0030317; GO:0086010; GO:0019228; GO:0045956; GO:0034765; GO:0007165; GO:0030431
isogroup31943	Q9P0X4	GO:0005886; GO:0005891; GO:0008332; GO:0005245; GO:0070509; GO:0030317; GO:0086010; GO:0019228; GO:0045956; GO:0034765; GO:0007165; GO:0030431
isogroup34242	Q9P0X4	GO:0005886; GO:0005891; GO:0008332; GO:0005245; GO:0070509; GO:0030317; GO:0086010; GO:0019228; GO:0045956; GO:0034765; GO:0007165; GO:0030431
isogroup34404	Q9P0X4	GO:0005886; GO:0005891; GO:0008332; GO:0005245; GO:0070509; GO:0030317; GO:0086010; GO:0019228; GO:0045956; GO:0034765; GO:0007165; GO:0030431
isogroup40204	Q9P0X4	GO:0005886; GO:0005891; GO:0008332; GO:0005245; GO:0070509; GO:0030317; GO:0086010; GO:0019228; GO:0045956; GO:0034765; GO:0007165; GO:0030431
isogroup40608	Q9P0X4	GO:0005886; GO:0005891; GO:0008332; GO:0005245; GO:0070509; GO:0030317; GO:0086010; GO:0019228; GO:0045956; GO:0034765; GO:0007165; GO:0030431
isogroup57990	Q9P1Q0	GO:0005829; GO:0000938; GO:0005794; GO:0005654; GO:0048471; GO:0005802; GO:0032588; GO:0019905; GO:0006896; GO:0048873; GO:0007041; GO:0050881; GO:0060052; GO:0015031; GO:0040008; GO:0042147
isogroup54638	Q9P1W3	GO:0016021; GO:0005886; GO:0005227; GO:0006812
isogroup24072	Q9P1Y6	GO:0016020; GO:0046872; GO:0019904; GO:0070063; GO:0006397; GO:0006366
isogroup39452	Q9P1Y6	GO:0016020; GO:0046872; GO:0019904; GO:0070063; GO:0006397; GO:0006366
isogroup6839	Q9P1Y6	GO:0016020; GO:0046872; GO:0019904; GO:0070063; GO:0006397; GO:0006366
isogroup36960	Q9P1Z3	GO:0044316; GO:0030425; GO:0005887; GO:0043025; GO:0005886; GO:0030552; GO:0005249; GO:0005248; GO:1903351; GO:0071805; GO:0034765; GO:0042391; GO:0072718; GO:0035725
isogroup82655	Q9P225	GO:0005858; GO:0005930; GO:0030286; GO:0005874; GO:0031514; GO:0005524; GO:0008569; GO:0045505; GO:0045503; GO:0051959; GO:0003777; GO:0060285; GO:0007018
isogroup68441	Q9P241	GO:0005783; GO:0005789; GO:0016021; GO:0005654; GO:0005886; GO:0005524; GO:0140326; GO:0000287; GO:0006812; GO:0034220; GO:0045332
isogroup31906	Q9P2E3	GO:0000775; GO:0000790; GO:0031380; GO:0005634; GO:0000981; GO:0003723; GO:0008270; GO:0030702; GO:0031048
isogroup38473	Q9P2E3	GO:0000775; GO:0000790; GO:0031380; GO:0005634; GO:0000981; GO:0003723; GO:0008270; GO:0030702; GO:0031048
isogroup69505	Q9P2E3	GO:0000775; GO:0000790; GO:0031380; GO:0005634; GO:0000981; GO:0003723; GO:0008270; GO:0030702; GO:0031048
isogroup41732	Q9P2G1	GO:0005737; GO:0000151; GO:0046872; GO:0031624; GO:0061630; GO:0032436; GO:0000209; GO:0006511
isogroup35992	Q9P2G9	GO:0031463; GO:0005654; GO:0016567; GO:0006511
isogroup37976	Q9P2H3	GO:0005813; GO:0097542; GO:0005929; GO:0005737; GO:0030992; GO:0060349; GO:0002062; GO:0060271; GO:0035735; GO:0050680; GO:2000051; GO:1905515; GO:0001649; GO:0007224
isogroup35011	Q9P2K9	GO:0005737; GO:0030659; GO:0005783; GO:0005789; GO:0016021; GO:0031965; GO:0042632; GO:0008203; GO:0045665; GO:0045834; GO:2000179; GO:0032368; GO:0007224
isogroup49097	Q9P2K9	GO:0005737; GO:0030659; GO:0005783; GO:0005789; GO:0016021; GO:0031965; GO:0042632; GO:0008203; GO:0045665; GO:0045834; GO:2000179; GO:0032368; GO:0007224
isogroup27004	Q9P2M7	GO:0005923; GO:0030054; GO:0016459; GO:0005886; GO:0003779; GO:0045296; GO:0003774; GO:0007179
isogroup32715	Q9P2M7	GO:0005923; GO:0030054; GO:0016459; GO:0005886; GO:0003779; GO:0045296; GO:0003774; GO:0007179
isogroup43084	Q9P2N4	GO:0009986; GO:0005783; GO:0031012; GO:0005615; GO:0043231; GO:0004222; GO:0008237; GO:0008270; GO:0035909; GO:0090673; GO:0030198; GO:0006516; GO:0003179; GO:0007275; GO:0010596; GO:1903671; GO:0045636; GO:0015031; GO:0006508; GO:0009617; GO:0003229; GO:0016192
isogroup13224	Q9P2R6	GO:0000118; GO:0005634; GO:0003682; GO:0003677; GO:0000981; GO:0001085; GO:0043565; GO:0003713; GO:0003714; GO:0008270; GO:0048755; GO:0021930; GO:0021691; GO:0006338; GO:0048813; GO:0021942
isogroup9609	Q9P2S5	GO:0005814; GO:0005813; GO:0036064; GO:0030030; GO:0090307; GO:1902857
isogroup32128	Q9P370	GO:0005730; GO:0005634; GO:0030687; GO:0003676; GO:0043023; GO:0008270; GO:0000055; GO:0042254
isogroup27896	Q9P377	GO:0000148; GO:0032153; GO:0051286; GO:0005737; GO:0016021; GO:0030427; GO:0003843; GO:0051274; GO:0071970; GO:0009272
isogroup39319	Q9P3T7	GO:0016021; GO:0005743; GO:0015139; GO:0015183; GO:0005313; GO:0015810; GO:0015813; GO:0043490; GO:1990551; GO:1990550
isogroup10897	Q9P3U1	GO:0005737; GO:0005829; GO:0005634; GO:0071014; GO:1990904; GO:0003729; GO:0003723; GO:0071028; GO:0016973; GO:2000815
isogroup18289	Q9P3U1	GO:0005737; GO:0005829; GO:0005634; GO:0071014; GO:1990904; GO:0003729; GO:0003723; GO:0071028; GO:0016973; GO:2000815
isogroup19010	Q9P3U1	GO:0005737; GO:0005829; GO:0005634; GO:0071014; GO:1990904; GO:0003729; GO:0003723; GO:0071028; GO:0016973; GO:2000815
isogroup50105	Q9P3U1	GO:0005737; GO:0005829; GO:0005634; GO:0071014; GO:1990904; GO:0003729; GO:0003723; GO:0071028; GO:0016973; GO:2000815
isogroup58455	Q9P3U1	GO:0005737; GO:0005829; GO:0005634; GO:0071014; GO:1990904; GO:0003729; GO:0003723; GO:0071028; GO:0016973; GO:2000815
isogroup76564	Q9P3U1	GO:0005737; GO:0005829; GO:0005634; GO:0071014; GO:1990904; GO:0003729; GO:0003723; GO:0071028; GO:0016973; GO:2000815
isogroup28649	Q9P3U4	GO:0005737; GO:0005829; GO:0005634; GO:0035861; GO:0000151; GO:0031624; GO:0061630; GO:0008270; GO:0036205; GO:0016574; GO:0007127; GO:0032436; GO:0000209; GO:0006511
isogroup44199	Q9P3W6	GO:0005829; GO:0005783; GO:0042175; GO:1990904; GO:0008298; GO:0016071
isogroup50144	Q9P3W6	GO:0005829; GO:0005783; GO:0042175; GO:1990904; GO:0008298; GO:0016071
isogroup31931	Q9P3X9	GO:0005829; GO:0016018; GO:0003755; GO:0051082; GO:0042026
isogroup27814	Q9P4S5	GO:0005759; GO:0005634; GO:0005524; GO:0052929; GO:0052928; GO:0052927; GO:0003723; GO:0004810; GO:0001680
isogroup37149	Q9P4X3	GO:0005730; GO:0005732; GO:0032040; GO:0030515; GO:0030490; GO:0000462
isogroup57778	Q9P4Z1	GO:0005737; GO:0005634; GO:0061630; GO:0051028; GO:0016567; GO:0006511
isogroup33099	Q9P5M9	GO:0005856; GO:0005829; GO:0005634; GO:0044853; GO:0051015; GO:0030507; GO:0005198; GO:0030036; GO:0051017; GO:0051016; GO:0051321
isogroup60987	Q9P6J4	GO:0005829; GO:0005634; GO:0070635; GO:0070636; GO:0008477; GO:0045437; GO:0034356; GO:0019358; GO:0006152; GO:0046135; GO:0008655
isogroup69722	Q9P6J4	GO:0005829; GO:0005634; GO:0070635; GO:0070636; GO:0008477; GO:0045437; GO:0034356; GO:0019358; GO:0006152; GO:0046135; GO:0008655
isogroup89578	Q9P6K0	GO:0005829; GO:0005844; GO:0003723; GO:0002181
isogroup23044	Q9P6K1	GO:0005829; GO:0000329; GO:0005794; GO:0000139; GO:0016021; GO:0006895; GO:0006886
isogroup8091	Q9P6K1	GO:0005829; GO:0000329; GO:0005794; GO:0000139; GO:0016021; GO:0006895; GO:0006886
isogroup41329	Q9P6N5	GO:0005789; GO:0016021; GO:0042392; GO:0030148
isogroup54092	Q9P6P3	GO:0051286; GO:0005737; GO:0005829; GO:0044732; GO:0005634; GO:0005524; GO:0004674; GO:0004713; GO:0018105; GO:0018107; GO:0032878; GO:0023052
isogroup34322	Q9P6P9	GO:0005967; GO:0005739; GO:0005524; GO:0016887; GO:0004740; GO:0006086; GO:0006006
isogroup5404	Q9P6P9	GO:0005967; GO:0005739; GO:0005524; GO:0016887; GO:0004740; GO:0006086; GO:0006006
isogroup72057	Q9P6P9	GO:0005967; GO:0005739; GO:0005524; GO:0016887; GO:0004740; GO:0006086; GO:0006006
isogroup686	Q9P6Q1	GO:0005829; GO:0005634; GO:0030170; GO:0042816
isogroup63145	Q9P6Q3	GO:0016021; GO:0005743; GO:0005739; GO:0005524; GO:0042623; GO:0034551
isogroup70389	Q9P6Q3	GO:0016021; GO:0005743; GO:0005739; GO:0005524; GO:0042623; GO:0034551
isogroup8329	Q9P6Q6	GO:0031533; GO:0005634; GO:0016887; GO:0004651; GO:0006370; GO:0009452; GO:0098507
isogroup36755	Q9P775	GO:0005829; GO:0005730; GO:0005634; GO:0006364
isogroup9231	Q9P785	GO:0005730; GO:0006913
isogroup73203	Q9P786	GO:0005829; GO:0005634; GO:0004487; GO:0004488; GO:0046656; GO:0009113; GO:0006164; GO:0035999
isogroup21719	Q9P791	GO:0005829; GO:0005634; GO:0047631; GO:0006753; GO:0009191; GO:0019693
isogroup12527	Q9P792	GO:0000328; GO:0005794; GO:0005771; GO:0061957; GO:0008270; GO:0016236; GO:0120113
isogroup41301	Q9P792	GO:0000328; GO:0005794; GO:0005771; GO:0061957; GO:0008270; GO:0016236; GO:0120113
isogroup38193	Q9P7B4	GO:0005829; GO:0005634; GO:0016491
isogroup19484	Q9P7F1	GO:0009986; GO:0005576; GO:0030248; GO:0005975
isogroup36691	Q9P7F1	GO:0009986; GO:0005576; GO:0030248; GO:0005975
isogroup7936	Q9P7F1	GO:0009986; GO:0005576; GO:0030248; GO:0005975
isogroup21456	Q9P7G5	GO:0005737; GO:0005829; GO:0005789; GO:0012507; GO:0005794; GO:0000139; GO:0016021; GO:0031902; GO:0031201; GO:0005484; GO:0000149; GO:0006888; GO:0006896; GO:0006891; GO:0006886; GO:0006623; GO:0042147; GO:0048280
isogroup61842	Q9P7G8	GO:0005783; GO:0005789; GO:0016021
isogroup6739	Q9P7H3	GO:0005737; GO:0005743; GO:0007007; GO:0000001; GO:0006457
isogroup17557	Q9P7I2	GO:0005829; GO:0005634; GO:0005524; GO:0005516; GO:0004683; GO:0004672; GO:0071277; GO:0034599; GO:0106057; GO:0010972; GO:0000122; GO:0010621
isogroup49116	Q9P7I2	GO:0005829; GO:0005634; GO:0005524; GO:0005516; GO:0004683; GO:0004672; GO:0071277; GO:0034599; GO:0106057; GO:0010972; GO:0000122; GO:0010621
isogroup71912	Q9P7N4	GO:0005829; GO:0005634; GO:0052718; GO:0052717; GO:0002100
isogroup40751	Q9P7P0	GO:0005783; GO:0030176; GO:0004366; GO:0016287; GO:0008654
isogroup41660	Q9P7P8	GO:0005829; GO:0005634; GO:0051287; GO:0016616
isogroup77773	Q9P7P8	GO:0005829; GO:0005634; GO:0051287; GO:0016616
isogroup20739	Q9P7S7	GO:0031428; GO:0005730; GO:0005634; GO:0032040; GO:0030515; GO:0006364
isogroup42082	Q9P7T8	GO:0005829; GO:0005524; GO:0003676; GO:0003724
isogroup61540	Q9P7V8	GO:0031305; GO:0005743; GO:0005739; GO:0005315; GO:1990547; GO:0035435
isogroup78992	Q9P7W3	GO:0005829; GO:0005634; GO:0005524; GO:0003878; GO:0048037; GO:0046872; GO:0006085; GO:0006101; GO:0006091; GO:0006629
isogroup19570	Q9P843	GO:0005840; GO:0032040; GO:0003735; GO:0006412
isogroup69404	Q9P843	GO:0005840; GO:0032040; GO:0003735; GO:0006412
isogroup77982	Q9P843	GO:0005840; GO:0032040; GO:0003735; GO:0006412
isogroup1000	Q9P974	GO:0010494; GO:0016281; GO:0005634; GO:0098808; GO:0032266; GO:0003743; GO:0000184; GO:0051726
isogroup539	Q9P974	GO:0010494; GO:0016281; GO:0005634; GO:0098808; GO:0032266; GO:0003743; GO:0000184; GO:0051726
isogroup9970	Q9P974	GO:0010494; GO:0016281; GO:0005634; GO:0098808; GO:0032266; GO:0003743; GO:0000184; GO:0051726
isogroup54169	Q9P999	GO:0061634; GO:0030246; GO:0005975
isogroup23321	Q9PFB3	GO:0016021; GO:0005886
isogroup29060	Q9PFB3	GO:0016021; GO:0005886
isogroup41122	Q9PFB3	GO:0016021; GO:0005886
isogroup41573	Q9PFB3	GO:0016021; GO:0005886
isogroup22655	Q9PJJ8	GO:0016021; GO:0005886; GO:0022857; GO:0008643
isogroup35976	Q9PJJ8	GO:0016021; GO:0005886; GO:0022857; GO:0008643
isogroup43382	Q9PJY2	GO:0009279; GO:0005618; GO:0005576; GO:0016021
isogroup19172	Q9PJY3	GO:0009279; GO:0005618; GO:0005576; GO:0016021
isogroup87335	Q9PKA8	GO:0005524; GO:0019538
isogroup27203	Q9PL79	GO:0005737; GO:0005524; GO:0016879; GO:0006400
isogroup41774	Q9PT84	GO:0005887; GO:0005249; GO:0071805; GO:0034765; GO:0042391
isogroup52629	Q9PT84	GO:0005887; GO:0005249; GO:0071805; GO:0034765; GO:0042391
isogroup26268	Q9PTD7	GO:0005923; GO:0016459; GO:0003779; GO:0003774
isogroup36266	Q9PTD7	GO:0005923; GO:0016459; GO:0003779; GO:0003774
isogroup50986	Q9PTD7	GO:0005923; GO:0016459; GO:0003779; GO:0003774
isogroup54643	Q9PTD7	GO:0005923; GO:0016459; GO:0003779; GO:0003774
isogroup37378	Q9PTU3	GO:0005737; GO:0005634; GO:0008536; GO:0006886
isogroup18294	Q9PTU6	GO:0005576; GO:0004521; GO:0046872; GO:0030247; GO:0003723; GO:0005044; GO:0006955
isogroup38285	Q9PTU6	GO:0005576; GO:0004521; GO:0046872; GO:0030247; GO:0003723; GO:0005044; GO:0006955
isogroup42317	Q9PTU6	GO:0005576; GO:0004521; GO:0046872; GO:0030247; GO:0003723; GO:0005044; GO:0006955
isogroup52892	Q9PU45	GO:0005737; GO:0005856; GO:0005886; GO:0003779; GO:0051693
isogroup39276	Q9QB93	GO:0019012; GO:0005524; GO:0003677; GO:0017111; GO:0006351
isogroup8145	Q9QJ16	GO:0042025; GO:0003677; GO:0006355; GO:0016032
isogroup13000	Q9QR71	GO:0042025; GO:0003677; GO:0039644
isogroup13723	Q9QR71	GO:0042025; GO:0003677; GO:0039644
isogroup1616	Q9QR71	GO:0042025; GO:0003677; GO:0039644
isogroup17631	Q9QR71	GO:0042025; GO:0003677; GO:0039644
isogroup21753	Q9QR71	GO:0042025; GO:0003677; GO:0039644
isogroup22974	Q9QR71	GO:0042025; GO:0003677; GO:0039644
isogroup28339	Q9QR71	GO:0042025; GO:0003677; GO:0039644
isogroup30266	Q9QR71	GO:0042025; GO:0003677; GO:0039644
isogroup32262	Q9QR71	GO:0042025; GO:0003677; GO:0039644
isogroup33522	Q9QR71	GO:0042025; GO:0003677; GO:0039644
isogroup36194	Q9QR71	GO:0042025; GO:0003677; GO:0039644
isogroup36279	Q9QR71	GO:0042025; GO:0003677; GO:0039644
isogroup37315	Q9QR71	GO:0042025; GO:0003677; GO:0039644
isogroup39699	Q9QR71	GO:0042025; GO:0003677; GO:0039644
isogroup39705	Q9QR71	GO:0042025; GO:0003677; GO:0039644
isogroup42884	Q9QR71	GO:0042025; GO:0003677; GO:0039644
isogroup50538	Q9QR71	GO:0042025; GO:0003677; GO:0039644
isogroup50769	Q9QR71	GO:0042025; GO:0003677; GO:0039644
isogroup55822	Q9QR71	GO:0042025; GO:0003677; GO:0039644
isogroup59087	Q9QR71	GO:0042025; GO:0003677; GO:0039644
isogroup62619	Q9QR71	GO:0042025; GO:0003677; GO:0039644
isogroup66824	Q9QR71	GO:0042025; GO:0003677; GO:0039644
isogroup68227	Q9QR71	GO:0042025; GO:0003677; GO:0039644
isogroup76670	Q9QR71	GO:0042025; GO:0003677; GO:0039644
isogroup78227	Q9QR71	GO:0042025; GO:0003677; GO:0039644
isogroup8419	Q9QR71	GO:0042025; GO:0003677; GO:0039644
isogroup88360	Q9QR71	GO:0042025; GO:0003677; GO:0039644
isogroup7739	Q9QUH0	GO:0005737; GO:0005829; GO:0030425; GO:0005758; GO:0005739; GO:0043025; GO:0005634; GO:0009055; GO:0015038; GO:0015035; GO:0047485; GO:0019153; GO:0045454; GO:0071392; GO:1901299; GO:2000587; GO:0060355; GO:0045921; GO:0032024; GO:0045838; GO:1901224; GO:2000651
isogroup74452	Q9QUR2	GO:0005938; GO:0005813; GO:0005868; GO:0005869; GO:0000776; GO:0030017; GO:0000922; GO:0047485; GO:0007097
isogroup60770	Q9QUR7	GO:0005737; GO:0005829; GO:0098978; GO:0030496; GO:0005739; GO:0043005; GO:0016607; GO:0005654; GO:0005634; GO:0099524; GO:0008013; GO:0016859; GO:0032794; GO:0031434; GO:0003774; GO:0003755; GO:0051219; GO:0050815; GO:0050816; GO:0007049; GO:1902430; GO:2000146; GO:0070373; GO:0043524; GO:0032091; GO:0042177; GO:0030512; GO:0030182; GO:0090263; GO:0061051; GO:0043547; GO:0043525; GO:0032092; GO:0035307; GO:0001934; GO:0045944; GO:0051443; GO:0050821; GO:0042127; GO:0032465; GO:0010468; GO:0060393; GO:1900180; GO:0001932; GO:0031647; GO:0001666; GO:0050808
isogroup56809	Q9QUS6	GO:0005737; GO:0005874; GO:0042802; GO:0008017; GO:0051219; GO:0046982; GO:0042803; GO:0016740; GO:0008270; GO:0045087; GO:0046597; GO:1902187; GO:0032897; GO:0010508; GO:0051091; GO:0043123; GO:0051092; GO:0035372; GO:0016567
isogroup52074	Q9QWS8	GO:0005887; GO:0000981; GO:0005249; GO:0043066; GO:0071805; GO:0034765; GO:0042391
isogroup11194	Q9QWZ1	GO:0030896; GO:0005694; GO:0043231; GO:0005654; GO:0008408; GO:0008853; GO:0071479; GO:0000077; GO:0006281; GO:0051598
isogroup27543	Q9QX72	GO:0005829; GO:0005634; GO:1990904; GO:0003730; GO:0043021; GO:0003723; GO:0035368; GO:0008135; GO:1904571; GO:0001514
isogroup19420	Q9QXA5	GO:0005737; GO:0005829; GO:0120115; GO:0016020; GO:0043005; GO:0005654; GO:0005634; GO:0000932; GO:0032991; GO:0005681; GO:0071005; GO:0046540; GO:0005688; GO:0042731; GO:0003723; GO:0017070; GO:0033962; GO:0000398; GO:0000956; GO:0000387
isogroup25831	Q9QXE5	GO:0005768; GO:0005764; GO:0008239; GO:0008236; GO:0006508
isogroup76529	Q9QXE5	GO:0005768; GO:0005764; GO:0008239; GO:0008236; GO:0006508
isogroup79657	Q9QXE5	GO:0005768; GO:0005764; GO:0008239; GO:0008236; GO:0006508
isogroup82384	Q9QXE5	GO:0005768; GO:0005764; GO:0008239; GO:0008236; GO:0006508
isogroup53603	Q9QXN3	GO:0099053; GO:0005813; GO:0005737; GO:0005829; GO:0031594; GO:0016604; GO:0005654; GO:0005634; GO:0032991; GO:0030331; GO:0035035; GO:0016922; GO:0002020; GO:0019901; GO:0003713; GO:0044389; GO:0008270; GO:0030520; GO:0045893; GO:0045661; GO:0006355; GO:1901998
isogroup38680	Q9QXN5	GO:0005737; GO:0016234; GO:0004033; GO:0008199; GO:0050113; GO:0050661; GO:0016491; GO:0016651; GO:0016701; GO:0019310
isogroup66432	Q9QXN5	GO:0005737; GO:0016234; GO:0004033; GO:0008199; GO:0050113; GO:0050661; GO:0016491; GO:0016651; GO:0016701; GO:0019310
isogroup21021	Q9QXS1	GO:0016324; GO:0009925; GO:0005903; GO:0043292; GO:0005737; GO:0005829; GO:0005925; GO:0030056; GO:0045111; GO:0016020; GO:0048471; GO:0042383; GO:0016528; GO:0003779; GO:0030506; GO:0008092; GO:0047485; GO:0005200; GO:0008307; GO:0005198; GO:0031581; GO:0045104; GO:0007584; GO:0042060
isogroup32401	Q9QXS1	GO:0016324; GO:0009925; GO:0005903; GO:0043292; GO:0005737; GO:0005829; GO:0005925; GO:0030056; GO:0045111; GO:0016020; GO:0048471; GO:0042383; GO:0016528; GO:0003779; GO:0030506; GO:0008092; GO:0047485; GO:0005200; GO:0008307; GO:0005198; GO:0031581; GO:0045104; GO:0007584; GO:0042060
isogroup35595	Q9QXS1	GO:0016324; GO:0009925; GO:0005903; GO:0043292; GO:0005737; GO:0005829; GO:0005925; GO:0030056; GO:0045111; GO:0016020; GO:0048471; GO:0042383; GO:0016528; GO:0003779; GO:0030506; GO:0008092; GO:0047485; GO:0005200; GO:0008307; GO:0005198; GO:0031581; GO:0045104; GO:0007584; GO:0042060
isogroup39934	Q9QXS1	GO:0016324; GO:0009925; GO:0005903; GO:0043292; GO:0005737; GO:0005829; GO:0005925; GO:0030056; GO:0045111; GO:0016020; GO:0048471; GO:0042383; GO:0016528; GO:0003779; GO:0030506; GO:0008092; GO:0047485; GO:0005200; GO:0008307; GO:0005198; GO:0031581; GO:0045104; GO:0007584; GO:0042060
isogroup41758	Q9QXS1	GO:0016324; GO:0009925; GO:0005903; GO:0043292; GO:0005737; GO:0005829; GO:0005925; GO:0030056; GO:0045111; GO:0016020; GO:0048471; GO:0042383; GO:0016528; GO:0003779; GO:0030506; GO:0008092; GO:0047485; GO:0005200; GO:0008307; GO:0005198; GO:0031581; GO:0045104; GO:0007584; GO:0042060
isogroup43769	Q9QXS1	GO:0016324; GO:0009925; GO:0005903; GO:0043292; GO:0005737; GO:0005829; GO:0005925; GO:0030056; GO:0045111; GO:0016020; GO:0048471; GO:0042383; GO:0016528; GO:0003779; GO:0030506; GO:0008092; GO:0047485; GO:0005200; GO:0008307; GO:0005198; GO:0031581; GO:0045104; GO:0007584; GO:0042060
isogroup60245	Q9QXS1	GO:0016324; GO:0009925; GO:0005903; GO:0043292; GO:0005737; GO:0005829; GO:0005925; GO:0030056; GO:0045111; GO:0016020; GO:0048471; GO:0042383; GO:0016528; GO:0003779; GO:0030506; GO:0008092; GO:0047485; GO:0005200; GO:0008307; GO:0005198; GO:0031581; GO:0045104; GO:0007584; GO:0042060
isogroup60890	Q9QXS1	GO:0016324; GO:0009925; GO:0005903; GO:0043292; GO:0005737; GO:0005829; GO:0005925; GO:0030056; GO:0045111; GO:0016020; GO:0048471; GO:0042383; GO:0016528; GO:0003779; GO:0030506; GO:0008092; GO:0047485; GO:0005200; GO:0008307; GO:0005198; GO:0031581; GO:0045104; GO:0007584; GO:0042060
isogroup9616	Q9QXS1	GO:0016324; GO:0009925; GO:0005903; GO:0043292; GO:0005737; GO:0005829; GO:0005925; GO:0030056; GO:0045111; GO:0016020; GO:0048471; GO:0042383; GO:0016528; GO:0003779; GO:0030506; GO:0008092; GO:0047485; GO:0005200; GO:0008307; GO:0005198; GO:0031581; GO:0045104; GO:0007584; GO:0042060
